datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,mov_vectors,random_state
../datasets,RF,1,605,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22650,"{'shape': None, 'n_samples': 45300, '__n_features': 38, 'm_rel': 24, 'm_red': 6, 'm_irr': 8, 'n_classes': 17, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 22573}",0.10126269315673289,1,169.93958808481693,0.12150110375275938,0.0,0.0,0.0,0.0,0.08308781051696917,47389250760768,2021-09-10 13:35:16.729700,67,,45300,38,24,6,8,17,2,,22573
../datasets,RF,1,597,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,24650,"{'shape': None, 'n_samples': 49300, '__n_features': 11, 'm_rel': 9, 'm_red': 1, 'm_irr': 1, 'n_classes': 5, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 13307}",0.24223732251521302,1,114.86816892400384,0.252210953346856,0.0,0.0,0.0,0.0,0.22858595091693412,47769192116288,2021-09-10 13:35:22.942482,55,,49300,11,9,1,1,5,9,,13307
../datasets,RF,1,576,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15075,"{'shape': None, 'n_samples': 30150, '__n_features': 33, 'm_rel': 30, 'm_red': 3, 'm_irr': 0, 'n_classes': 20, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 90058}",0.06596019900497514,1,133.73032188042998,0.06925373134328358,0.0,0.0,0.0,0.0,0.04721718298352222,47241067040832,2021-09-10 13:35:28.132031,70,,30150,33,30,3,0,20,6,,90058
../datasets,RF,1,630,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4000,"{'shape': None, 'n_samples': 8000, '__n_features': 34, 'm_rel': 24, 'm_red': 1, 'm_irr': 9, 'n_classes': 13, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 59668}",0.1022,1,53.217533491551876,0.1125,0.0,0.0,0.0,0.0,0.08064726717853707,47020382285888,2021-09-10 13:35:50.266520,63,,8000,34,24,1,9,13,4,,59668
../datasets,RF,1,569,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22125,"{'shape': None, 'n_samples': 44250, '__n_features': 36, 'm_rel': 31, 'm_red': 0, 'm_irr': 5, 'n_classes': 3, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 81155}",0.40995254237288137,1,81.90314610302448,0.4204293785310734,0.0,0.0,0.0,0.0,0.3714681601089417,47564697514048,2021-09-10 13:35:51.303176,53,,44250,36,31,0,5,3,6,,81155
../datasets,RF,1,621,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15825,"{'shape': None, 'n_samples': 31650, '__n_features': 41, 'm_rel': 28, 'm_red': 8, 'm_irr': 5, 'n_classes': 13, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 41195}",0.09072353870458136,1,116.13094723969698,0.1004739336492891,0.0,0.0,0.0,0.0,0.06452092954825144,47963979550784,2021-09-10 13:36:47.897341,63,,31650,41,28,8,5,13,7,,41195
../datasets,RF,1,640,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17050,"{'shape': None, 'n_samples': 34100, '__n_features': 31, 'm_rel': 29, 'm_red': 2, 'm_irr': 0, 'n_classes': 13, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 2375}",0.10613196480938417,1,120.7881520204246,0.11319648093841642,0.0,0.0,0.0,0.0,0.0765767817522803,47061552984128,2021-09-10 13:36:58.413561,63,,34100,31,29,2,0,13,4,,2375
../datasets,RF,1,577,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9000,"{'shape': None, 'n_samples': 18000, '__n_features': 46, 'm_rel': 40, 'm_red': 1, 'm_irr': 5, 'n_classes': 16, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 51331}",0.07101111111111111,1,88.1338564157486,0.07444444444444444,0.0,0.0,0.0,0.0,0.046001678196570174,47534096269376,2021-09-10 13:37:04.731283,66,,18000,46,40,1,5,16,7,,51331
../datasets,RF,1,631,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8725,"{'shape': None, 'n_samples': 17450, '__n_features': 56, 'm_rel': 45, 'm_red': 6, 'm_irr': 5, 'n_classes': 6, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 37120}",0.18629799426934096,1,65.58867110311985,0.18888252148997134,0.0,0.0,0.0,0.0,0.1658123938246064,47788395954240,2021-09-10 13:37:08.387207,56,,17450,56,45,6,5,6,10,,37120
../datasets,RF,1,622,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1575,"{'shape': None, 'n_samples': 3150, '__n_features': 51, 'm_rel': 27, 'm_red': 15, 'm_irr': 9, 'n_classes': 2, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 38745}",0.5386984126984127,1,37.41415520012379,0.5923809523809523,0.0,0.0,0.0,0.0,0.5215220734351302,47502928015424,2021-09-10 13:37:33.491408,52,,3150,51,27,15,9,2,10,,38745
../datasets,RF,1,587,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20250,"{'shape': None, 'n_samples': 40500, '__n_features': 51, 'm_rel': 40, 'm_red': 10, 'm_irr': 1, 'n_classes': 19, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 92807}",0.06148641975308642,1,172.88778956979513,0.06108641975308642,0.0,0.0,0.0,0.0,0.04149768454914994,47185505701952,2021-09-10 13:37:46.374632,69,,40500,51,40,10,1,19,9,,92807
../datasets,RF,1,611,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,24800,"{'shape': None, 'n_samples': 49600, '__n_features': 24, 'm_rel': 17, 'm_red': 2, 'm_irr': 5, 'n_classes': 19, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 71255}",0.17779435483870967,1,191.78688309714198,0.22318548387096773,0.0,0.0,0.0,0.0,0.15687870228310946,47412765483072,2021-09-10 13:37:49.182728,69,,49600,24,17,2,5,19,1,,71255
../datasets,RF,1,598,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17075,"{'shape': None, 'n_samples': 34150, '__n_features': 48, 'm_rel': 31, 'm_red': 14, 'm_irr': 3, 'n_classes': 16, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 13038}",0.08023133235724744,1,137.81893006712198,0.08134699853587116,0.0,0.0,0.0,0.0,0.05804908163443843,47263710199872,2021-09-10 13:37:49.551158,66,,34150,48,31,14,3,16,6,,13038
../datasets,RF,1,606,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22550,"{'shape': None, 'n_samples': 45100, '__n_features': 5, 'm_rel': 5, 'm_red': 0, 'm_irr': 0, 'n_classes': 13, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 96358}",0.24629933481152994,1,152.03706666827202,0.30048780487804877,0.0,0.0,0.0,0.0,0.22083603092554402,47881684021312,2021-09-10 13:37:57.345527,63,,45100,5,5,0,0,13,2,,96358
../datasets,RF,1,660,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17250,"{'shape': None, 'n_samples': 34500, '__n_features': 43, 'm_rel': 25, 'm_red': 12, 'm_irr': 6, 'n_classes': 10, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 2114}",0.14201159420289855,1,103.4308057371527,0.17269565217391306,0.0,0.0,0.0,0.0,0.12100054700786059,47095509278784,2021-09-10 13:37:58.171727,60,,34500,43,25,12,6,10,2,,2114
../datasets,RF,1,650,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17050,"{'shape': None, 'n_samples': 34100, '__n_features': 45, 'm_rel': 29, 'm_red': 2, 'm_irr': 14, 'n_classes': 14, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 41144}",0.07725513196480939,1,118.25548623874784,0.08686217008797655,0.0,0.0,0.0,0.0,0.05461410564704705,47481240567872,2021-09-10 13:38:13.673295,64,,34100,45,29,2,14,14,8,,41144
../datasets,RF,1,578,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4225,"{'shape': None, 'n_samples': 8450, '__n_features': 44, 'm_rel': 24, 'm_red': 9, 'm_irr': 11, 'n_classes': 14, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 38042}",0.09257988165680474,1,57.5118050314486,0.10532544378698225,0.0,0.0,0.0,0.0,0.0657984888371618,47075092557888,2021-09-10 13:38:14.785374,64,,8450,44,24,9,11,14,6,,38042
../datasets,RF,1,632,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,6000,"{'shape': None, 'n_samples': 12000, '__n_features': 36, 'm_rel': 36, 'm_red': 0, 'm_irr': 0, 'n_classes': 11, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 48125}",0.0995,1,60.123228926211596,0.10266666666666667,0.0,0.0,0.0,0.0,0.060949597528967184,47671546830912,2021-09-10 13:38:17.207993,61,,12000,36,36,0,0,11,10,,48125
../datasets,RF,1,670,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9075,"{'shape': None, 'n_samples': 18150, '__n_features': 49, 'm_rel': 30, 'm_red': 6, 'm_irr': 13, 'n_classes': 6, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 74047}",0.19903030303030303,1,61.36776524037123,0.20606060606060606,0.0,0.0,0.0,0.0,0.15948940382470217,47664304562240,2021-09-10 13:38:17.785262,56,,18150,49,30,6,13,6,7,,74047
../datasets,RF,1,599,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,900,"{'shape': None, 'n_samples': 1800, '__n_features': 23, 'm_rel': 19, 'm_red': 0, 'm_irr': 4, 'n_classes': 15, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 92697}",0.20694444444444446,1,40.10895736888051,0.25222222222222224,0.0,0.0,0.0,0.0,0.1733521012674271,47941040062528,2021-09-10 13:38:37.236673,65,,1800,23,19,0,4,15,1,,92697
../datasets,RF,1,607,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2050,"{'shape': None, 'n_samples': 4100, '__n_features': 50, 'm_rel': 43, 'm_red': 3, 'm_irr': 4, 'n_classes': 12, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 91450}",0.16317073170731705,1,44.62327889353037,0.19902439024390245,0.0,0.0,0.0,0.0,0.12659146203682525,47280765644864,2021-09-10 13:38:49.424631,62,,4100,50,43,3,4,12,1,,91450
../datasets,RF,1,641,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,24250,"{'shape': None, 'n_samples': 48500, '__n_features': 2, 'm_rel': 2, 'm_red': 0, 'm_irr': 0, 'n_classes': 4, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 50102}",0.6294020618556702,1,100.73409704864025,0.7896907216494845,0.0,0.0,0.0,0.0,0.6187085896055928,47593885704256,2021-09-10 13:38:51.204551,54,,48500,2,2,0,0,4,1,,50102
../datasets,RF,1,612,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5500,"{'shape': None, 'n_samples': 11000, '__n_features': 51, 'm_rel': 41, 'm_red': 7, 'm_irr': 3, 'n_classes': 13, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 29506}",0.09058181818181818,1,61.87472137063742,0.09836363636363636,0.0,0.0,0.0,0.0,0.06223692395379492,46917717004352,2021-09-10 13:38:59.186758,63,,11000,51,41,7,3,13,5,,29506
../datasets,RF,1,623,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9700,"{'shape': None, 'n_samples': 19400, '__n_features': 12, 'm_rel': 9, 'm_red': 0, 'm_irr': 3, 'n_classes': 20, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 5930}",0.20056701030927834,1,92.20236194506288,0.28494845360824744,0.0,0.0,0.0,0.0,0.1731881779255099,47438181679168,2021-09-10 13:39:13.935179,70,,19400,12,9,0,3,20,1,,5930
../datasets,RF,1,671,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3525,"{'shape': None, 'n_samples': 7050, '__n_features': 55, 'm_rel': 29, 'm_red': 12, 'm_irr': 14, 'n_classes': 14, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 77003}",0.08506382978723404,1,53.15025582909584,0.09078014184397164,0.0,0.0,0.0,0.0,0.06662239525479127,47827367211072,2021-09-10 13:39:23.814957,64,,7050,55,29,12,14,14,6,,77003
../datasets,RF,1,633,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9525,"{'shape': None, 'n_samples': 19050, '__n_features': 60, 'm_rel': 48, 'm_red': 1, 'm_irr': 11, 'n_classes': 2, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 5828}",0.6255748031496063,1,56.27731932327151,0.6858792650918635,0.0,0.0,0.0,0.0,0.6153731771730411,47037472596032,2021-09-10 13:39:25.297664,52,,19050,60,48,1,11,2,2,,5828
../datasets,RF,1,651,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21275,"{'shape': None, 'n_samples': 42550, '__n_features': 38, 'm_rel': 25, 'm_red': 2, 'm_irr': 11, 'n_classes': 3, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 5724}",0.46683196239717983,1,88.88325318321586,0.5586839012925969,0.0,0.0,0.0,0.0,0.4327271703366896,47414659260480,2021-09-10 13:39:54.264072,53,,42550,38,25,2,11,3,2,,5724
../datasets,RF,1,613,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3275,"{'shape': None, 'n_samples': 6550, '__n_features': 52, 'm_rel': 33, 'm_red': 3, 'm_irr': 16, 'n_classes': 16, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 36338}",0.07044274809160306,1,52.806580632925034,0.07358778625954199,0.0,0.0,0.0,0.0,0.04694820031631804,47252962578496,2021-09-10 13:40:00.606878,66,,6550,52,33,3,16,16,8,,36338
../datasets,RF,1,588,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22975,"{'shape': None, 'n_samples': 45950, '__n_features': 60, 'm_rel': 39, 'm_red': 12, 'm_irr': 9, 'n_classes': 9, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 95053}",0.23235690968443962,1,133.21871589496732,0.29262241566920566,0.0,0.0,0.0,0.0,0.19573558534604976,47118356308032,2021-09-10 13:40:08.307111,59,,45950,60,39,12,9,9,1,,95053
../datasets,RF,1,672,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2750,"{'shape': None, 'n_samples': 5500, '__n_features': 15, 'm_rel': 10, 'm_red': 1, 'm_irr': 4, 'n_classes': 20, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 2332}",0.07507272727272728,1,50.31696604192257,0.08181818181818182,0.0,0.0,0.0,0.0,0.057613580389344166,46989529493568,2021-09-10 13:40:25.410926,70,,5500,15,10,1,4,20,5,,2332
../datasets,RF,1,634,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5650,"{'shape': None, 'n_samples': 11300, '__n_features': 43, 'm_rel': 32, 'm_red': 11, 'm_irr': 0, 'n_classes': 20, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 16742}",0.05839823008849558,1,70.33632106333971,0.060707964601769915,0.0,0.0,0.0,0.0,0.044280811731985045,47148336922688,2021-09-10 13:40:47.364852,70,,11300,43,32,11,0,20,8,,16742
../datasets,RF,1,614,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5950,"{'shape': None, 'n_samples': 11900, '__n_features': 40, 'm_rel': 27, 'm_red': 10, 'm_irr': 3, 'n_classes': 4, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 33272}",0.2829075630252101,1,51.04725784808397,0.31176470588235294,0.0,0.0,0.0,0.0,0.24605194798544358,47139265761344,2021-09-10 13:40:59.998344,54,,11900,40,27,10,3,4,10,,33272
